inn,time,AuthorisedK_RUB09,log.revenue,log.sales,log.NTA,ROA105,ROE,log.gross_profit,V1,m.AK,m.log.revenue,m.log.sales,m.log.NTA,m.ROA105,m.ROE,m.log.gross_profit,winner,win,connected,people,Data_registracii,ind,key
6453004854,2012,23000,20.6036226973689,20.5891948702065,11.289781926156,0.0565,0.1082,16.1438608588443,6453004854,0,0,0,1,0,0,0,0,0,0,0,1997,Trade,64530048542012
6453004854,2013,23000,20.5016972946541,20.4755810990763,13.8024253194288,-0.0295,0.0103,13.8204980994753,6453004854,0,0,0,1,0,0,0,0,0,0,0,1997,Trade,64530048542013
6453004854,2014,23000,20.4237716081863,20.3959346929423,12.7188962749529,-0.0247,0.0153,14.2028116954448,6453004854,0,0,0,1,0,0,0,0,0,0,0,1997,Trade,64530048542014
6453004854,2015,23000,19.9123706201176,19.8390211029389,9.61580554675101,-0.0161,2e-04,9.99879773234045,6453004854,0,0,0,1,0,0,0,0,0,0,0,1997,Trade,64530048542015
6453004854,2016,23000,19.9776162102168,19.9493336732947,12.0015054859239,0.0238,0.0408,15.2008044187506,6453004854,0,0,0,1,0,0,0,0,0,0,0,1997,Trade,64530048542016
6453009683,2008,19000,20.1257306088347,19.7586379632727,10.5186732186534,0.1509,0.3348,14.1619331254387,6453009683,0,1,1,1,0,0,0,0,0,0,0,1994,Manuf,64530096832008
6453009683,2009,19000,19.8274441769116,19.8379503793716,12.1547793564058,-0.092,4.6235,19.7149941273197,6453009683,0,1,1,0,0,0,1,0,0,0,0,1994,Manuf,64530096832009
6453009683,2010,19000,20.4217566084566,20.5063292326198,18.2140009186811,-0.0472,-2.1305,16.3973926668757,6453009683,0,1,1,1,0,0,0,1,0,0,0,1994,Manuf,64530096832010
6453009683,2011,19000,20.5873475980693,20.3624982438182,12.0015054859239,0.1056,1.7802,15.6965011609203,6453009683,0,1,1,1,0,0,0,1,0,0,0,1994,Manuf,64530096832011
6453009683,2012,19000,20.0319489803212,20.029596520097,9.95227776432461,0.1209,0.7903,16.0237849714871,6453009683,0,0,0,1,0,0,0,1,0,0,0,1994,Manuf,64530096832012
6453009683,2013,19000,19.8245571314032,19.8184094826979,9.54681268002597,0.0436,0.1213,14.5454717116469,6453009683,0,0,0,1,0,0,0,1,0,0,0,1994,Manuf,64530096832013
6453009683,2014,19000,19.8654067358053,19.8411808604733,12.8212582873231,0.046,-0.0853,12.9551274580284,6453009683,0,0,0,1,0,0,1,1,0,0,0,1994,Manuf,64530096832014
6453009683,2015,19000,19.6973415842282,19.6892045693377,11.4721034808666,0.0925,-49.0529,16.5618194711836,6453009683,0,0,0,1,0,0,1,1,0,0,0,1994,Manuf,64530096832015
6453009683,2016,19000,19.842320530527,19.8177369877163,12.7188962749529,0.0085,-2.0619,16.5618194711836,6453009683,0,0,0,1,0,0,0,1,0,0,0,1994,Manuf,64530096832016
6453026671,2008,15196500,19.7537114497453,19.6502218748802,7.60090295954196,0.0508,-0.1542,13.6315877198033,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712008
6453026671,2009,10000,19.7328413633557,19.5753519533505,16.9165933471711,0.0605,0.1625,15.2806160995085,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712009
6453026671,2010,204134456,21.4109280022758,21.1930756974202,9.90348760253613,0.6932,0.3336,18.0655474681752,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712010
6453026671,2011,367996000,21.7877393044133,21.7801678895023,18.2397462247888,0.1802,0.338,20.047353283308,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712011
6453026671,2012,2849000,24.7667100451137,24.7153027188633,9.68034406372192,0.0437,0.0294,18.5403375785061,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712012
6453026671,2013,10000,27.0593305830419,27.2499860327669,19.1614507409345,0.1122,0.7181,16.0266380404695,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712013
6453026671,2014,182042123,21.2870608796181,21.373976699834,14.1815415975205,-0.0046,-0.3883,17.088040887368,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712014
6453026671,2015,6123092946,21.8582524840486,21.971700308142,13.1382367285291,0.1099,0.33,21.6450936110697,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712015
6453026671,2016,8377187,20.3681525301603,20.4946988553855,8.294049890102,0.149,0.1881,17.8277589166438,6453026671,1,1,1,1,1,1,1,0,0,0,0,1996,Arts.recreation,64530266712016
6453047833,2008,14808000,24.8288727567269,24.514768100117,9.95227776432461,0.1083,0.0563,13.5476311128087,6453047833,0,1,1,1,0,0,0,1,0,0,0,1998,Manuf,64530478332008
6453047833,2009,14808000,16.7647799571079,20.1645516424534,8.294049890102,0.4754,0.7926,16.7367886455933,6453047833,0,1,1,1,0,0,0,1,0,0,0,1998,Manuf,64530478332009
6453047833,2010,14808000,13.2067045258381,17.9314861403127,9.74096868186188,-0.0036,-1.3376,17.9153732008703,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332010
6453047833,2011,14808000,20.7361692289618,20.7213349740298,14.7213468323388,0.2011,0.1713,16.4616144308475,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332011
6453047833,2012,14808000,23.4769790319999,23.2061331587179,14.7213468323388,-0.2663,2.5546,17.7186340802054,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332012
6453047833,2013,14808000,20.3930241500758,20.4388956076163,10.1658518554652,-0.0345,-0.3759,11.2515607008358,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332013
6453047833,2014,14808000,20.2064791479489,19.8011255296167,13.8989321670233,0.172,0.3156,17.5969919825373,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332014
6453047833,2015,14808000,22.5068358640463,22.4335460532749,13.1654228687805,0.1586,0.0033,14.8522474429143,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332015
6453047833,2016,14808000,19.368973891952,19.4432179988639,9.74096868186188,0.033,-0.0527,11.8493977015914,6453047833,0,1,1,1,1,1,1,1,0,0,0,1998,Manuf,64530478332016
6453071508,2008,12000,20.1224535051892,20.1451672903049,6.90775627898164,0.3064,1.7759,8.51719319141624,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082008
6453071508,2009,12000,21.7681745604356,21.9678330258914,8.51719339141622,0.0826,1.8376,18.336962121709,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082009
6453071508,2010,12000,20.8993420990894,20.4625956367414,12.5567295206645,0.0812,-0.0787,14.2629534723848,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082010
6453071508,2011,12000,22.0062855610059,21.7629427220985,11.9953516203874,0.1342,0.0401,12.0895388292742,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082011
6453071508,2012,12000,20.2625897704166,20.1739193883815,12.3925522166222,-0.0642,-0.6379,16.3973926668757,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082012
6453071508,2013,12000,19.2828024715988,19.2918360250487,14.8670312394479,0.0643,5e-04,11.7199396343546,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082013
6453071508,2014,12000,24.9096814446976,24.9147285345449,10.8395809313143,0.0123,5e-04,9.47270463644367,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082014
6453071508,2015,12000,22.4380861247994,22.3441622493054,12.0839050172057,0.1067,0.1966,18.1884459926264,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082015
6453071508,2016,12000,20.1307094148165,20.1451672903049,12.2596134171975,0.0705,0.022,14.507156612398,6453071508,0,1,1,1,1,1,1,0,0,0,0,1997,Trade,64530715082016
6453093075,2008,10000,16.0657491705861,17.9314861403127,9.39266201210347,0.0107,3e-04,9.10497985631836,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752008
6453093075,2009,10000,21.1024951089738,21.0054168914806,13.3518865372724,0.0973,0.044,14.8447727684976,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752009
6453093075,2010,10000,16.0657491705861,19.6834195026656,14.4104934902886,0.0949,0.2295,16.0556881908297,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752010
6453093075,2011,10000,17.8695191186635,17.6805677341117,13.9708034432265,1.26,0.2533,13.9604763282145,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752011
6453093075,2012,10000,19.6211724964416,19.7218365187694,8.294049890102,0.0522,0.0393,13.7684189504304,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752012
6453093075,2013,10000,20.9795183859483,20.166382312976,14.0908669814847,0.07,0.0914,14.5136452800353,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752013
6453093075,2014,10000,15.2661871780134,12.2643415536542,14.4143470596024,0.2013,-0.0308,12.9551274580284,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752014
6453093075,2015,10000,19.1831674025909,19.1764928165025,11.813030064828,0.1788,0.0884,13.5823166707966,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752015
6453093075,2016,10000,12.5061772379805,11.1562505210315,11.8204101720711,-0.4441,0.2265,14.0686011856464,6453093075,0,1,1,1,1,1,1,0,0,1,4,2007,Manuf,64530930752016
6453097665,2008,1044496257,21.8338122959371,21.6766989699326,8.294049890102,0.1533,0.1172,18.7335187362853,6453097665,0,1,1,1,0,0,0,1,0,0,0,1991,Manuf,64530976652008
6453097665,2009,1044496257,23.3430595225593,23.4012622466535,10.3417425157253,0.1015,0.0513,18.0168992178244,6453097665,0,1,1,1,0,0,0,1,0,0,0,1991,Manuf,64530976652009
6453097665,2010,1044496257,22.8936761024795,23.0495535892741,11.4721034808666,0.0536,0.004,15.492233217204,6453097665,0,1,1,1,0,0,0,1,0,0,0,1991,Manuf,64530976652010
6453097665,2011,1044496257,18.8127025612527,18.5687989794048,10.2750511434514,0.0599,0.0156,16.8962730807028,6453097665,0,1,1,1,0,0,0,0,0,0,0,1991,Manuf,64530976652011
6453097665,2012,1044496257,21.2360457498448,21.2146713042649,10.5966347580961,0.0265,7e-04,13.8115025365667,6453097665,0,0,0,1,0,0,0,0,0,0,0,1991,Manuf,64530976652012
6453097665,2013,1044496257,21.1937237379951,21.1788224842902,15.0731189117405,-0.0176,-0.1101,14.5640924454123,6453097665,0,0,0,1,0,0,1,0,0,0,0,1991,Manuf,64530976652013
6453097665,2014,1044496257,21.2486964862011,21.2228428314344,16.8965485881433,-0.0237,-0.0995,18.7480761966386,6453097665,0,0,0,1,0,0,1,0,0,0,0,1991,Manuf,64530976652014
6453097665,2015,1044496257,20.8979835577136,20.8432606470476,14.8645824014225,-0.0124,-0.063,18.7480761966386,6453097665,0,0,0,1,0,0,1,0,0,0,0,1991,Manuf,64530976652015
6453097665,2016,1044496257,20.9124281092689,20.7943271011668,17.7902642013123,0.0465,0.0055,15.6373141485407,6453097665,0,0,0,1,0,0,0,0,0,0,0,1991,Manuf,64530976652016
6453111447,2008,10000,16.0657491705861,18.9062500963022,9.39266201210347,-4.587,0.0026,11.7675676833438,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472008
6453111447,2009,10000,23.0645013843733,22.8429865458424,12.7278382123019,0.0043,10.336,14.2375049680236,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472009
6453111447,2010,10000,23.1742073985576,23.0818043291529,14.9204362090202,0.1315,0.1658,17.7027694482458,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472010
6453111447,2011,10000,20.2468593531064,20.2659904587365,12.7188962749529,0.0581,0.0186,10.1266311038503,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472011
6453111447,2012,10000,21.9209439713411,21.9342018418235,8.294049890102,0.0249,-0.2133,14.3449616458534,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472012
6453111447,2013,10000,20.2631349117786,20.275203722416,10.7789563107234,0.3889,0.2533,15.7817834015385,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472013
6453111447,2014,10000,19.4236554658976,19.3516709078652,13.3244875631285,0.0567,0.9246,17.3441919167719,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472014
6453111447,2015,10000,19.0445314355097,18.9080268690077,12.6346030298267,0.0263,0.0178,12.9527605930182,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472015
6453111447,2016,10000,20.3002786092066,20.1707758500785,10.645424921075,0.0306,0.1014,14.9523815587495,6453111447,0,1,1,1,1,1,1,0,0,0,0,2010,Tech,64531114472016
6453113797,2008,10920000,20.0826693599037,19.938597489199,12.2160229813338,0.0652,0.2268,14.617063612368,6453113797,0,1,1,0,0,0,0,0,0,1,3,1991,Tech,64531137972008
6453113797,2009,10920000,16.0170591067805,17.9314861403127,12.4171436196587,-0.011,0.002,9.99879773234045,6453113797,0,1,1,0,0,0,0,0,0,1,3,1991,Tech,64531137972009
6453113797,2010,10920000,21.9041644683018,21.7479243979748,12.3587937368397,0.0102,0.0137,11.8055950789331,6453113797,0,1,1,0,0,0,0,0,0,1,3,1991,Tech,64531137972010
6453113797,2011,10920000,19.0445314355097,19.0499451883008,12.2968270133648,-0.1947,1.4756,18.206571262268,6453113797,0,1,1,0,0,0,1,0,0,1,3,1991,Tech,64531137972011
6453113797,2012,10920000,16.9803947142636,16.9170882296016,12.2307652629986,-0.1453,0.125,14.0521624593033,6453113797,0,0,0,0,0,0,1,0,0,1,3,1991,Tech,64531137972012
6453113797,2013,10920000,17.0761807044895,17.0656524647065,12.1600287122644,-0.2258,0.2203,13.0710700830168,6453113797,0,0,0,0,0,0,1,0,0,1,3,1991,Tech,64531137972013
6453113797,2014,10920000,17.4694361828147,17.4241014408494,12.0839050172057,-0.115,0.1731,15.7266813660728,6453113797,0,0,0,0,0,0,1,0,0,1,3,1991,Tech,64531137972014
6453113797,2015,10920000,17.4542013704949,16.2774897031086,11.77528973713,0.0894,0.172,14.1766754071759,6453113797,0,0,0,1,1,0,1,0,0,1,3,1991,Tech,64531137972015
6453113797,2016,10920000,22.4875998084865,22.5359276553522,9.74096868186188,0.0292,0.1537,20.6183618837148,6453113797,0,1,1,1,1,1,1,0,0,1,3,1991,Tech,64531137972016
6453143784,2008,10000,21.2012165542699,21.225406253253,8.51719339141622,0.0694,0.59,14.634849763762,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842008
6453143784,2009,10000,21.0076760627407,21.1442715616962,9.998797777795,0.0038,0.6019,12.9190224533863,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842009
6453143784,2010,10000,12.4450895460007,20.1645516424534,9.68034406372192,0.0484,1.6612,14.5086577385242,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842010
6453143784,2011,10000,20.7536311100194,20.6112196888369,8.294049890102,0.0641,0.0031,11.8913619006905,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842011
6453143784,2012,10000,22.0614166747796,22.0872816131152,13.2249199675345,0.4696,0.1262,11.6699292137799,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842012
6453143784,2013,10000,20.672204094696,20.6142118421176,10.3417425157253,0.0065,-0.0707,12.2307652581205,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842013
6453143784,2014,10000,18.7417057120606,18.5100734499927,8.51719339141622,-0.0178,0.2785,13.8094924856387,6453143784,0,1,1,1,1,1,1,0,0,0,0,2015,Trade,64531437842014
6453143784,2015,10000,19.2971489816394,19.4236004463748,11.4295438669007,0.0724,0.1076,17.5316159983318,6453143784,0,1,1,1,1,1,1,1,0,0,0,2015,Trade,64531437842015
6453143784,2016,10000,23.3916533712482,23.3964637587125,6.90775627898164,0.1122,0.4,8.51719319141624,6453143784,0,1,1,1,0,0,0,1,0,0,0,2015,Trade,64531437842016
6454036168,2008,10000,23.5495453740982,23.1102838021086,11.170435170108,0.0817,308.8,15.6617582124764,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682008
6454036168,2009,10000,12.9091701569433,19.3292698946395,9.74096868186188,0.0758,0.1647,19.3113418243523,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682009
6454036168,2010,10000,13.2067045258381,21.3064552841512,12.4874851087419,0.0029,-0.0139,15.736981633714,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682010
6454036168,2011,10000,19.7713608807131,19.8411808604733,9.54681268002597,0.0916,0.3837,15.6511274102561,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682011
6454036168,2012,10000,18.9277513263669,18.8540398388448,20.6428949087488,0.068,-0.0853,11.4824662574855,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682012
6454036168,2013,10000,18.6455987200434,18.2822574052474,16.9848599477241,-0.0088,-0.2692,11.7035458245789,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682013
6454036168,2014,10000,20.5170617493572,20.3476323094064,12.7188962749529,0.0136,-0.1514,12.4332082181139,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682014
6454036168,2015,10000,20.121453672961,20.0354325128102,11.9250351224196,0.092,1.7806,16.6772541915149,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682015
6454036168,2016,10000,19.4455280785524,18.9870621647204,8.98719694566197,0.1274,0.4008,15.5323668671656,6454036168,0,1,1,1,1,1,1,0,0,0,0,1996,ICT,64540361682016
6454039137,2008,1e+05,13.4150329913671,18.9062500963022,15.0911526492598,0.1052,0.1202,13.9903038483374,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372008
6454039137,2009,1e+05,20.355430272907,20.3616214227619,14.4296145317249,-0.1199,0.0079,11.2118203721863,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372009
6454039137,2010,1e+05,21.3024803098146,21.2411705447659,13.1163453070908,-0.1466,0.0184,11.9953516142145,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372010
6454039137,2011,1e+05,24.5012811763499,24.5255241090393,15.2328189728557,0.0222,0.0431,12.8764628389675,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372011
6454039137,2012,1e+05,23.3916533712482,23.2493807266523,15.1995523842814,0.0076,0.0754,13.4953052938069,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372012
6454039137,2013,1e+05,12.6214880844915,13.5463230681487,14.1148741359312,0.4134,0.172,14.4467823348061,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372013
6454039137,2014,1e+05,18.8309011941444,18.8462621556454,13.1362662845457,0.5241,0.4155,15.5189851123248,6454039137,0,1,1,0,0,0,0,0,0,0,0,1998,ICT,64540391372014
6454039137,2015,1e+05,17.357773379905,17.2821523003674,11.1124479132985,0.1499,0.1199,14.3259361017089,6454039137,0,0,0,0,0,0,0,0,0,0,0,1998,ICT,64540391372015
6454039137,2016,1e+05,18.1210610339275,18.1038581817542,12.2404740770784,0.2377,0.4449,15.7749008685763,6454039137,0,0,0,0,0,0,0,0,0,0,0,1998,ICT,64540391372016
6454046335,2008,12280,22.3673521021308,22.1278155505185,8.98719694566197,0.3152,0.0963,14.4776829342248,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352008
6454046335,2009,12280,24.8508260345463,24.1047365884245,9.90348760253613,-0.1004,-0.177,13.2963166845278,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352009
6454046335,2010,12280,22.1263275864268,22.2996827064949,13.828426784218,0.9152,-0.1248,17.0431082366443,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352010
6454046335,2011,12280,20.3697160047552,20.4574052675217,15.2558195076273,0.0061,5e-04,10.7995755770928,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352011
6454046335,2012,12280,19.1420994908541,18.6421909621039,13.2568942721102,0.0512,0.7469,14.9565435625163,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352012
6454046335,2013,12280,22.8551844283489,22.9624886767284,16.618082749604,0.0618,0.0466,19.7401566535341,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352013
6454046335,2014,12280,20.989766917594,20.9948322468864,17.9148094936681,0.0348,-0.2499,14.1548358635679,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352014
6454046335,2015,12280,19.5685783122952,19.1760089815137,14.3077647967561,0.0122,-0.2941,13.7829873662587,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352015
6454046335,2016,12280,19.827174712385,19.6184292172583,14.3613171512049,0.0935,0.3352,15.8289458352315,6454046335,0,1,1,1,1,1,1,0,0,1,2,2000,Manuf,64540463352016
6455005620,2008,1131558,16.7647799571079,19.6834195026656,11.3504065472372,0.0035,-0.0692,12.3800259526536,6455005620,0,1,1,0,0,0,1,0,0,0,0,1993,Manuf,64550056202008
6455005620,2009,1131558,19.7412839198726,19.4910341517816,11.911701591639,-0.1506,-0.2214,15.4765917035502,6455005620,0,1,1,0,0,0,1,0,0,0,0,1993,Manuf,64550056202009
6455005620,2010,1131558,21.7830496288677,21.8198644328288,11.7905572091443,0.0021,-0.0066,13.193753373491,6455005620,0,1,1,0,0,0,1,0,0,0,0,1993,Manuf,64550056202010
6455005620,2011,1131558,19.7959874613961,19.8402648029369,11.170435170108,0.0374,0.0078,13.8024253184156,6455005620,0,1,1,0,0,0,0,0,0,0,0,1993,Manuf,64550056202011
6455005620,2012,1131558,20.3515033607307,20.3476323094064,11.4510500718904,0.1289,0.186,17.0756050986484,6455005620,0,0,0,0,0,0,0,0,0,0,0,1993,Manuf,64550056202012
6455005620,2013,1131558,20.0509188251883,20.0451313991068,11.686878780497,0.0355,0.1548,17.0611451521332,6455005620,0,0,0,0,0,0,0,0,0,0,0,1993,Manuf,64550056202013
6455005620,2014,1131558,20.3999607319206,20.3960747964666,11.652687416041,0.1514,0.1028,16.7796489599271,6455005620,0,0,0,0,0,0,0,0,0,0,0,1993,Manuf,64550056202014
6455005620,2015,1131558,20.3644056499595,20.3605469508448,11.7360690242844,0.0308,0.0683,16.4551391529478,6455005620,0,0,0,0,0,0,0,0,0,0,0,1993,Manuf,64550056202015
6455005620,2016,1131558,20.1893728624695,20.184090463074,11.8277362121095,0.0196,0.0197,15.2581852525203,6455005620,0,0,0,0,0,0,0,0,0,0,0,1993,Manuf,64550056202016
6604011599,2008,50000,13.4150329913671,18.9062500963022,14.4110449102085,-0.2391,0.2211,11.289781913656,6604011599,0,1,1,0,0,0,1,0,0,1,1,2002,Mining,66040115992008
6604011599,2009,50000,23.3394843346576,23.1705334420838,14.347314588703,0.3043,-0.2592,17.034746318048,6604011599,0,1,1,0,0,0,0,0,0,1,1,2002,Mining,66040115992009
6604011599,2010,50000,12.9091701569433,18.9062500963022,14.2861389926035,0.4147,-0.4978,17.2995774174487,6604011599,0,1,1,0,0,0,0,0,0,1,1,2002,Mining,66040115992010
6604011599,2011,50000,20.8979835577136,20.7600470384478,13.0519409152537,-0.0011,0.129,12.1441972418121,6604011599,0,1,1,1,0,0,1,0,0,1,1,2002,Mining,66040115992011
6604011599,2012,50000,20.8131686962357,20.7667964797645,12.6977154529375,0.1652,-0.5119,17.088040887368,6604011599,0,0,0,1,0,0,0,0,0,1,1,2002,Mining,66040115992012
6604011599,2013,50000,20.7202643369487,20.6326056292452,16.5881617783135,-0.4664,1.2845,19.1400608136821,6604011599,0,0,0,1,0,0,1,0,0,1,1,2002,Mining,66040115992013
6604011599,2014,50000,20.8681485587655,20.8321641870812,9.47270471336675,0.2602,-0.3001,17.2969044816207,6604011599,0,0,0,1,0,0,0,0,0,1,1,2002,Mining,66040115992014
6604011599,2015,50000,21.1934438259906,21.1272972511398,11.7280368526517,0.3716,-3.5693,18.6229029624527,6604011599,0,0,0,1,0,0,0,0,0,1,1,2002,Mining,66040115992015
6604011599,2016,50000,20.8937703466561,20.6412930178055,14.207552646416,0.0915,0.1159,15.8024255419664,6604011599,0,1,1,1,1,1,1,0,0,1,1,2002,Mining,66040115992016
6608002789,2008,576097,22.9698646406588,22.7085329536082,12.2452933634911,0.1286,0.2973,17.4613520223866,6608002789,0,1,1,0,0,0,0,0,0,0,0,1992,Manuf,66080027892008
6608002789,2009,576097,22.8863820596155,22.9257295548752,12.2452933634911,0.0401,0.0848,16.3496041186042,6608002789,0,1,1,0,0,0,0,0,0,0,0,1992,Manuf,66080027892009
6608002789,2010,576097,21.758346031193,20.8410115385726,12.2452933634911,0.0218,0.0808,16.3813057114856,6608002789,0,1,1,0,0,0,0,0,0,0,0,1992,Manuf,66080027892010
6608002789,2011,576097,21.0391001403577,20.8281986611573,12.2452933634911,0.0613,0.1163,16.8534398802181,6608002789,0,1,1,0,0,0,0,0,0,0,0,1992,Manuf,66080027892011
6608002789,2012,576097,20.8020335783496,20.2693906424301,12.2452933634911,0.027,0.0804,16.5618836333856,6608002789,0,0,0,0,0,0,0,0,0,0,0,1992,Manuf,66080027892012
6608002789,2013,576097,20.5873475980693,20.5873475980693,12.2452933634911,0.029,0.0785,16.5956953568257,6608002789,0,0,0,0,0,0,0,0,0,0,0,1992,Manuf,66080027892013
6608002789,2014,576097,20.97302405496,20.7662908430537,12.2452933634911,0.041,0.0259,15.4920462139309,6608002789,0,0,0,0,0,0,0,0,0,0,0,1992,Manuf,66080027892014
6608002789,2015,576097,19.9209486716843,19.7662312325004,12.2452933634911,0.1181,0.0235,15.3893212927552,6608002789,0,0,0,0,0,0,0,0,0,0,0,1992,Manuf,66080027892015
6608002789,2016,576097,19.5683815649721,19.4480154102196,12.2452933634911,0.1074,0.0247,15.4647459402724,6608002789,0,0,0,0,0,0,0,0,0,0,0,1992,Manuf,66080027892016
6608002860,2008,649200,16.7647799571079,18.9062500963022,11.7829526098169,0.1456,0.1114,17.1706989045299,6608002860,1,1,1,1,1,1,1,0,0,0,0,1992,Trade,66080028602008
6608002860,2009,71000,12.9091701569433,19.6834195026656,8.69951491487685,0.2498,0.1163,14.2646735213382,6608002860,1,1,1,1,1,1,1,0,0,0,0,1992,Trade,66080028602009
6608002860,2010,193460300,20.451317996363,20.5769803122033,11.6613454787092,0.2742,0.1238,18.0715628874477,6608002860,1,1,1,1,1,1,1,0,0,0,0,1992,Trade,66080028602010
6608002860,2011,45000,19.3150775432751,19.1917329643858,12.2968270133648,0.347,1.414,17.2901442576996,6608002860,1,1,1,1,1,1,1,1,0,0,0,1992,Trade,66080028602011
6608002860,2012,49900,21.0844453201973,20.9789997073131,11.0186291595489,0.1289,0.0966,17.0423545524817,6608002860,1,1,1,1,1,1,1,1,0,0,0,1992,Trade,66080028602012
6608002860,2013,438548000,18.6933836873139,18.5687989794048,10.463103369043,-0.0151,-3.8171,19.8180807089346,6608002860,1,1,1,1,1,1,1,1,0,0,0,1992,Trade,66080028602013
6608002860,2014,69185440,19.415849197475,19.2891668258784,9.74096868186188,0.0617,-0.0246,11.8493977015914,6608002860,1,1,1,1,1,1,1,1,0,0,0,1992,Trade,66080028602014
